url,status
https://correspsearch.net/storage/Acta_Pacis_Westphalicae_II_A_10.xml,all_good
https://shared.acdh.oeaw.ac.at/schnitzler-briefe/cmif/Adolf_von_Sonnenthals_Briefwechsel.xml,"Space required after the Public Identifier, line 1, column 50 (<string>, line 1)"
http://gams.uni-graz.at/context:rollett/CMI,all_good
https://correspsearch.net/storage/HumboldtSpiker.xml,all_good
https://correspsearch.net/storage/AvH-USA.xml,all_good
https://correspsearch.net/storage/Humboldt-Valenciennes.xml,all_good
https://correspsearch.net/storage/Humboldt-Bonpland.xml,all_good
https://correspsearch.net/storage/HumboldtBoeckh.xml,all_good
https://correspsearch.net/storage/HumboldtAmerika.xml,all_good
https://correspSearch.net/storage/avh-bunsen.xml,all_good
https://correspsearch.net/storage/Humboldt-Gauss.xml,all_good
https://correspsearch.net/storage/Humboldt-CGJacobi.xml,all_good
https://correspsearch.net/storage/Humboldt-Ritter.xml,all_good
https://correspsearch.net/storage/Humboldt-Rauch.xml,all_good
https://correspsearch.net/storage/Humboldt-Duras.xml,all_good
https://correspsearch.net/storage/Humboldt-Cotta.xml,all_good
http://correspSearch.net/storage/AvHumboldt-Mendelssohn.xml,all_good
https://correspsearch.net/storage/Humboldt-Arago.xml,all_good
https://correspsearch.net/storage/Humboldt-FWIV.xml,all_good
https://correspsearch.net/storage/Humboldt-Cancrin.xml,all_good
https://correspsearch.net/storage/Humboldt-Berghaus.xml,all_good
https://correspsearch.net/storage/HumboldtOlfers.xml,all_good
https://correspsearch.net/storage/Humboldt-Boussingault.xml,all_good
https://correspsearch.net/storage/Humboldt-Preuss.xml,all_good
https://correspsearch.net/storage/Humboldt-Argelander.xml,all_good
https://correspsearch.net/storage/Humboldt-Bessel.xml,all_good
https://correspsearch.net/storage/Humboldt-Bois-Reymond.xml,all_good
https://correspsearch.net/storage/Humboldt-Schumacher.xml,all_good
https://correspsearch.net/storage/Humboldt-Kultusministerium.xml,all_good
https://correspsearch.net/storage/Humboldt-Russlandbriefe.xml,all_good
https://correspsearch.net/storage/HumboldtJugendbriefe.xml,all_good
https://www.briefedition.alfred-escher.ch/cmi/CMI-AES.xml,"Specification mandates value for attribute defer, line 20, column 19 (<string>, line 20)"
https://aloys-hirt.bbaw.de/api/cmif.xql,all_good
https://shared.acdh.oeaw.ac.at/schnitzler-briefe/cmif/Arthur_Schnitzler_Briefe_1875_1912.xml,"Space required after the Public Identifier, line 1, column 50 (<string>, line 1)"
https://shared.acdh.oeaw.ac.at/schnitzler-briefe/cmif/Arthur_Schnitzler_Briefe_1913_1931.xml,"Space required after the Public Identifier, line 1, column 50 (<string>, line 1)"
https://shared.acdh.oeaw.ac.at/schnitzler-briefe/cmif/räddaBarnen.xml,"Space required after the Public Identifier, line 1, column 50 (<string>, line 1)"
https://shared.acdh.oeaw.ac.at/schnitzler-briefe/cmif/asbw-cmif.xml,"Space required after the Public Identifier, line 1, column 50 (<string>, line 1)"
https://shared.acdh.oeaw.ac.at/schnitzler-briefe/cmif/Arthur_Schnitzler–Gustaf_Linden.xml,"Space required after the Public Identifier, line 1, column 50 (<string>, line 1)"
https://correspsearch.net/storage/boeckh_hoffmann_1901.xml,all_good
https://iffland.bbaw.de/api/cmif.xql,all_good
https://shared.acdh.oeaw.ac.at/schnitzler-briefe/cmif/1992_AS_Freud.xml,"Space required after the Public Identifier, line 1, column 50 (<string>, line 1)"
https://correspsearch.net/storage/bettina-brentano-1796-1811.xml,all_good
https://correspsearch.net/storage/HumboldtVarnhagen.xml,all_good
https://shared.acdh.oeaw.ac.at/schnitzler-briefe/cmif/Lawner_an_Schnitzler.xml,"Space required after the Public Identifier, line 1, column 50 (<string>, line 1)"
https://schelling.badw.de/fileadmin/user_upload/Files/Schelling/digital/Briefe_Friedrich_Wilhelm_Joseph_Schelling_1786-1802.xml,all_good
https://raw.githubusercontent.com/arthur-schnitzler/schnitzler-cmif/main/1983_Herzl_an_Schnitzler.xml,all_good
https://raw.githubusercontent.com/arthur-schnitzler/schnitzler-cmif/main/1991_Herzl_an_Schnitzler.xml,all_good
https://raw.githubusercontent.com/arthur-schnitzler/schnitzler-cmif/main/1990_Herzl_an_Schnitzler.xml,all_good
https://raw.githubusercontent.com/arthur-schnitzler/schnitzler-cmif/main/1993_Herzl_an_Schnitzler.xml,all_good
https://hainhofer.hab.de/cms/uploads/cmif.xml,all_good
https://zenodo.org/record/4664447/files/briefe-mainzer-republik.xml,all_good
https://www.bach-digital.de/letters/BachLetters.xml,all_good
http://diglib.hab.de/edoc/ed000213/download/cmi.xml,all_good
https://correspsearch.net/storage/Humboldt-JForster.xml,all_good
https://correspsearch.net/storage/bruemmer_nachlass.xml,all_good
https://correspsearch.net/storage/rilke-kappus.xml,all_good
https://correspSearch.net/storage/VolkmannBriefe.xml,all_good
https://correspsearch.net/storage/WielandBW-1.xml,all_good
https://correspsearch.net/storage/WielandBW-3.xml,all_good
https://correspsearch.net/storage/WielandBW-4.xml,all_good
https://correspsearch.net/storage/WielandBW-5.xml,all_good
https://correspsearch.net/storage/WielandBW-10.xml,all_good
https://correspsearch.net/storage/WielandBW-7.xml,all_good
https://correspsearch.net/storage/WielandBW-11.xml,all_good
https://correspsearch.net/storage/WielandBW-8.xml,all_good
https://correspsearch.net/storage/WielandBW-9.xml,all_good
https://correspsearch.net/storage/WielandBW-12.xml,all_good
https://correspsearch.net/storage/WielandBW-13.xml,all_good
https://correspsearch.net/storage/WielandBW-14.xml,all_good
https://correspsearch.net/storage/WielandBW-15.xml,all_good
http://bakfj.saw-leipzig.de/api/cmif,all_good
https://textgridlab.org/1.0/tgcrud-public/rest/textgrid:40q4r/data,all_good
https://leibniz-briefportal.adw-goe.de/adw_goettingen_leibniz_briefportal.xml,"xml:id : attribute value 302b338f-528f-403f-86ca-f7f8ed29425f is not an NCName, line 21, column 70 (<string>, line 21)"
https://ub.fau.de/pub/briefsammlung_trew.cmif.xml,all_good
http://erdmuthe.thulb.uni-jena.de/downloads/cmiferdmuthe.xml,"Opening and ending tag mismatch: link line 7 and head, line 8, column 9 (<string>, line 8)"
https://shared.acdh.oeaw.ac.at/schnitzler-briefe/cmif/Kerr_Schnitzler.xml,"Space required after the Public Identifier, line 1, column 50 (<string>, line 1)"
http://www.deutschestextarchiv.de/sanders-briefe/cs.xml,all_good
https://shared.acdh.oeaw.ac.at/schnitzler-briefe/cmif/Kempny_Schnitzler.xml,"Space required after the Public Identifier, line 1, column 50 (<string>, line 1)"
https://correspsearch.net/storage/Formey-Bertrand.xml,all_good
https://shared.acdh.oeaw.ac.at/schnitzler-briefe/cmif/Rilke_Schnitzler.xml,"Space required after the Public Identifier, line 1, column 50 (<string>, line 1)"
http://sauer-seuffert.onb.ac.at/cmif.xml,all_good
https://correspsearch.net/storage/schumann-II-1.xml,all_good
https://gitlab.informatik.uni-halle.de/dikon/woma-cmif/-/raw/master/data/briefverzeichnis-print.xml,all_good
https://correspsearch.net/storage/boeckenfoerde-schmitt.xml,all_good
https://correspsearch.net/storage/pirker.xml,all_good
https://correspsearch.net/storage/ebner-eschenbach-knorr.xml,all_good
https://correspsearch.net/storage/klee-bloesch.xml,all_good
https://raw.githubusercontent.com/saw-leipzig/cmif-gottsched/master/letters.xml,all_good
http://data.dehmel.digital/cmif.xml,all_good
https://shared.acdh.oeaw.ac.at/schnitzler-briefe/cmif/Bahr_Schnitzler.xml,"Space required after the Public Identifier, line 1, column 50 (<string>, line 1)"
https://catcor.seh.ox.ac.uk/data/CatCor_correspSearch/CatCor_CMIF.xml,all_good
https://gitlab.informatik.uni-halle.de/dikon/tbw-cmif/-/raw/master/data/briefverzeichnis.xml,all_good
https://thlebee.github.io/CoEg/doc/CoEg_Mariette_CMIF.xml,all_good
https://correspsearch.net/storage/boettiger-heyne.xml,all_good
https://correspsearch.net/storage/berlinerIntellektuelle.xml,all_good
http://hdl.handle.net/21.11115/0000-000B-D983-Chttps://thun-korrespondenz.acdh.oeaw.ac.at/cmif.xml,"Space required after the Public Identifier, line 1, column 63 (<string>, line 1)"
https://gams.uni-graz.at/context:hsa/CMIF,all_good
http://dme.mozarteum.at/DME/briefe/ressources/mobri_correspSearch.xml,all_good
https://www.jeanpaul-edition.de/correspSearch/jeanpaul-von_CMIF.xml,all_good
https://www.jeanpaul-edition.de/correspSearch/jeanpaul-an_CMIF.xml,all_good
https://www.jeanpaul-edition.de/correspSearch/jeanpaul-umfeld_CMIF.xml,all_good
https://sturm-edition.de/cmif/corresp.xml,all_good
https://shared.acdh.oeaw.ac.at/schnitzler-briefe/cmif/1975_BrahmSchnitzler.xml,"Space required after the Public Identifier, line 1, column 50 (<string>, line 1)"
https://gauss.adw-goe.de/static/documents/adw_goettingen_gauss_komplett.xml,all_good
https://raw.githubusercontent.com/dhi-digital-humanities/constance-de-salm/main/CorrespSearch/CdsCMIF.xml,all_good
https://sozinianer.de/fileadmin/cmif/corresp.xml,all_good
https://zenodo.org/record/4666039/files/lewald-hettner-1847.xml,all_good
https://august-wilhelm-schlegel.de/briefedigital/api/cmif,all_good
https://correspsearch.net/storage/Humboldt-Dirichlet.xml,all_good
https://correspsearch.net/storage/Humboldt-Duvinage.xml,all_good
https://correspsearch.net/storage/HiN.xml,all_good
https://hallernet.org/lod/cmif/hallerNet_AvH.xml,all_good
https://correspsearch.net/storage/Pflueger-Helmholtz.xml,all_good
https://shared.acdh.oeaw.ac.at/schnitzler-briefe/cmif/1977_SchnitzlerBrahm.xml,"Space required after the Public Identifier, line 1, column 50 (<string>, line 1)"
https://shared.acdh.oeaw.ac.at/schnitzler-briefe/cmif/Deimel_Schnitzler.xml,"Space required after the Public Identifier, line 1, column 50 (<string>, line 1)"
https://correspsearch.net/storage/liman-varnhagen.xml,all_good
https://gregorovius-edition.dhi-roma.it/api/cmif,"HTTPSConnectionPool(host='gregorovius-edition.dhi-roma.it', port=443): Max retries exceeded with url: /api/cmif (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:997)')))"
https://www.bach-digital.de/letters/ForkelLetters.xml,all_good
https://correspsearch.net/storage/friedrich_wilhelm_IV-saegert.xml,all_good
https://correspsearch.net/storage/forster-13.xml,all_good
https://correspsearch.net/storage/forster-14.xml,all_good
https://correspsearch.net/storage/forster-15.xml,all_good
https://correspsearch.net/storage/wieland13.xml,"Entity 'ndash' not defined, line 31, column 38 (<string>, line 31)"
https://correspsearch.net/storage/wieland16.xml,all_good
https://correspsearch.net/storage/wieland17.xml,all_good
https://correspsearch.net/storage/wieland18.xml,all_good
https://correspsearch.net/storage/wieland19.xml,all_good
https://correspsearch.net/storage/helmholtz-thomson.xml,all_good
https://correspsearch.net/storage/helmholtz-bois-reymond.xml,all_good
https://shared.acdh.oeaw.ac.at/schnitzler-briefe/cmif/Hofmannsthal_Bahr.xml,"Space required after the Public Identifier, line 1, column 50 (<string>, line 1)"
https://shared.acdh.oeaw.ac.at/schnitzler-briefe/cmif/In_Reife_und_Ueberreife.xml,"Space required after the Public Identifier, line 1, column 50 (<string>, line 1)"
https://gitlab.rlp.net/sahara/foucauld/correspondance-foucauld-basset/-/raw/main/cmif.xml,all_good
https://schleiermacher-digital.de/api/cmif.xql,all_good
https://correspsearch.net/storage/steigreinhold.xml,all_good
http://www.bokselskap.no/NorKorr/NLI_Kleiven-Prestgard_CMIF.xml,all_good
http://www.bokselskap.no/NorKorr/NBkilder_LettersALK-AG_1885-1906_CMIF.xml,all_good
http://www.bokselskap.no/NorKorr/NBkilder_LettersKLK-DS_1879-1905_CMIF.xml,all_good
http://www.bokselskap.no/NorKorr/NBkilder_LettersKLK-EP_1874-1908_CMIF.xml,all_good
http://www.bokselskap.no/NorKorr/NBkilder_LettersCC1841-51_CMIF.xml,all_good
http://www.bokselskap.no/NorKorr/NBkilder_LettersCC1852-63_CMIF.xml,all_good
http://www.bokselskap.no/NorKorr/NBkilder_LettersCC-BB_CMIF.xml,all_good
http://www.bokselskap.no/NorKorr/NBkilder_LettersCC-HI-SI_CMIF.xml,all_good
http://www.bokselskap.no/NorKorr/NBkilder_LettersCC-JL_CMIF.xml,all_good
http://www.bokselskap.no/NorKorr/Bokselskap_LettersHI-BB_CMIF.xml,all_good
http://www.bokselskap.no/NorKorr/Bokselskap_LettersHI-CC_CMIF.xml,all_good
http://www.bokselskap.no/NorKorr/Bokselskap_LettersHI-JL_CMIF.xml,all_good
http://www.bokselskap.no/NorKorr/NLI_Norgesbrev_CMIF.xml,all_good
https://kniffler.ub.rub.de/exist/apps/Kniffler/Kniffler.cmif,all_good
https://sulzer-briefe.uni-halle.de/sb/metadata_correspsearch.xml,all_good
https://www.bach-digital.de/letters/WaltherLetters.xml,all_good
https://hallernet.org/lod/cmif/Boscani_2018_Scheuchzer.xml,all_good
https://ores.klassik-stiftung.de/ksw/GSA/Riemer/riemer_correspsearch.xml,all_good
https://correspsearch.net/storage/Klaproth.xml,all_good
https://correspSearch.net/storage/Klaproth-Gelehrte.xml,all_good
http://julius-pflug.uni-goettingen.de/julius-pflug5.xml,all_good
https://correspsearch.net/storage/boettiger-duvau.xml,all_good
https://correspsearch.net/storage/boettiger-rochette.xml,all_good
https://correspsearch.net/storage/Varnhagen_Fouque.xml,all_good
https://meta.karl-barth.ch/download/kbga-cmif.xml,all_good
https://correspsearch.net/storage/hartung.xml,all_good
http://weber-gesamtausgabe.de/correspDesc.xml,all_good
https://busoni-nachlass.org/correspDesc.xml,all_good
https://edirom.de/downloads/lortzing-cmif.xml,all_good
https://lebenswelten-lehndorff.bbaw.de/api/cmif.xql,all_good
https://correspsearch.net/storage/maggi-haeckel.xml,all_good
http://gams.uni-graz.at/context:bom/CMIF,all_good
http://megadigital.bbaw.de/api/cmif.xql,all_good
https://correspsearch.net/storage/bucer1-15.xml,all_good
https://correspsearch.net/storage/melanchthon.xml,all_good
https://zenodo.org/record/4697404/files/lewald-stahr-v3-1850.xml,all_good
https://zenodo.org/record/4697404/files/lewald-stahr-v1-1846.xml,all_good
https://zenodo.org/record/4697404/files/lewald-stahr-v2-1848.xml,all_good
https://shared.acdh.oeaw.ac.at/schnitzler-briefe/cmif/Schnitzler_Waissnix.xml,"Space required after the Public Identifier, line 1, column 50 (<string>, line 1)"
https://shared.acdh.oeaw.ac.at/schnitzler-briefe/cmif/Nansen_Schnitzler.xml,"Space required after the Public Identifier, line 1, column 50 (<string>, line 1)"
https://raw.githubusercontent.com/saw-leipzig/cmif-spener/master/letters.xml,all_good
https://raw.githubusercontent.com/saw-leipzig/cmif-moritz/master/letters.xml,all_good
https://shared.acdh.oeaw.ac.at/schnitzler-briefe/cmif/Beer-Hofmann_to_Bahr.xml,"Space required after the Public Identifier, line 1, column 50 (<string>, line 1)"
https://www.richard-strauss-ausgabe.de/export/cmif.xml,all_good
https://correspsearch.net/storage/virchow-bois-reymond.xml,all_good
http://correspsearch.bbaw.de/storage/Soemmerring1792-1805.xml,all_good
https://correspsearch.net/storage/Soemmerring1787-1792.xml,all_good
http://correspsearch.bbaw.de/storage/Soemmerring1784-1786.xml,all_good
https://raw.githubusercontent.com/arthur-schnitzler/schnitzler-cmif/main/1955_Freud_an_Schnitzler.xml,all_good
https://correspSearch.net/storage/Soemmerring1761-1784.xml,all_good
http://www.spohr-briefe.de/SpohrTEI.xml,all_good
https://shared.acdh.oeaw.ac.at/schnitzler-briefe/cmif/Schnitzler_Auernheimer.xml,"Space required after the Public Identifier, line 1, column 50 (<string>, line 1)"
https://rettinghaus.github.io/NicolaiLetters/NicolaiLetters.xml,all_good
https://www.thomasgray.org/texts/letters/correspSearch.xml,all_good
https://shared.acdh.oeaw.ac.at/schnitzler-briefe/cmif/Unveroeffentlichtes_aus_Arthur_Schnitzlers_Nachlass.xml,"Space required after the Public Identifier, line 1, column 50 (<string>, line 1)"
https://correspsearch.net/storage/gw10.xml,all_good
https://correspsearch.net/storage/gw9.xml,all_good
https://correspsearch.net/storage/Verzeichnis_der_Briefe_von_und_an_Friedrich_Heinrich_Jacobi_der_Jahre_1792_bis_1793-2018-09-06T12_23_50.173-02_00-6.xml,all_good
https://correspsearch.net/storage/Verzeichnis_der_Briefe_von_und_an_Friedrich_Heinrich_Jacobi_der_Jahre_1792_bis_1793-2018-08-17T15_01_27_378-02_00.xml,all_good
https://shared.acdh.oeaw.ac.at/schnitzler-briefe/cmif/Boelsche_Hauptmann.xml,"Space required after the Public Identifier, line 1, column 50 (<string>, line 1)"
https://shared.acdh.oeaw.ac.at/schnitzler-briefe/cmif/Boelsche_Freie-Buehne.xml,"Space required after the Public Identifier, line 1, column 50 (<string>, line 1)"
https://wvh-briefe.bbaw.de/cmif,all_good
https://correspsearch.net/storage/HumboldtEncke.xml,all_good
http://edition-humboldt.de/api/v1.1/cmif.xql,all_good
https://shared.acdh.oeaw.ac.at/schnitzler-briefe/cmif/Wo_waere_ich_heute.xml,"Space required after the Public Identifier, line 1, column 50 (<string>, line 1)"
https://thun-korrespondenz.acdh.oeaw.ac.at/cmif.xml,all_good
https://raw.githubusercontent.com/QHOD/qhodCMIFxquery/main/QhoDCMIF.xml,all_good
